Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1270,50,5,78,11344,2,0,3,3,3,3,3,12,2,1,3,2,5,5,1958,1958,2,2,8,8,3,180,2,2,2,3,3,1,4,460,1,0,414,874,3,2,1,3,874,650,0,1524,0,0,1,1,3,1,2,7,7,0,0,5,1958,1,1,315,3,3,2,0,0,0,0,0,0,0,2,0,0,7,2007,9,5,144000
1271,40,5,0,23595,2,0,3,0,3,3,1,4,1,1,3,3,7,6,1979,1979,6,7,10,10,1,0,3,2,3,4,3,4,6,1258,1,0,74,1332,4,2,1,2,1332,192,0,1524,2,0,0,1,0,1,3,4,7,1,3,5,1979,3,2,586,3,3,2,268,0,0,0,0,0,0,0,0,0,4,2010,9,5,260000
1272,20,5,0,9156,2,0,2,3,3,3,3,16,6,1,3,3,6,7,1968,1968,4,2,3,3,1,0,2,2,2,3,3,1,1,0,1,0,1489,1489,4,3,1,2,1489,0,0,1489,0,0,2,0,3,1,3,7,7,1,4,5,1968,2,2,462,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2009,9,5,185750
1273,20,5,0,13526,2,0,2,3,3,1,3,19,1,1,3,3,5,6,1965,1965,4,2,6,10,3,114,2,2,2,3,3,1,4,560,2,375,0,935,4,2,1,2,935,0,0,935,1,0,1,0,3,1,2,5,7,0,0,5,1965,1,1,288,3,3,2,180,0,0,0,0,0,0,3,0,0,11,2006,9,5,137000
1274,80,5,124,11512,2,0,2,3,3,2,3,7,1,1,3,7,6,7,1959,2006,2,2,10,10,3,84,2,2,2,3,3,3,5,719,1,0,300,1019,4,3,1,2,1357,0,0,1357,1,0,1,0,2,1,4,5,7,1,4,4,1959,2,1,312,3,3,2,0,0,0,0,163,0,0,4,0,0,5,2008,9,5,177000
1275,50,5,53,5362,2,0,3,3,3,2,3,6,1,1,3,2,5,6,1910,2003,2,2,15,16,1,0,2,2,3,3,3,1,1,0,1,0,661,661,4,4,1,2,661,589,0,1250,0,0,2,0,3,1,2,8,7,1,4,1,1985,1,2,552,3,3,2,242,0,81,0,0,0,0,0,0,0,11,2007,9,5,139000
1276,90,5,95,11345,2,0,3,3,3,2,3,12,2,1,1,4,5,5,1948,1950,2,5,0,0,5,567,2,2,2,3,3,1,3,220,1,0,708,928,4,3,1,3,928,992,0,1920,0,0,2,0,4,2,2,10,7,0,0,1,1948,1,2,400,3,2,2,0,0,0,0,0,0,0,0,0,0,7,2007,9,5,137000
1277,60,5,0,12936,2,0,2,3,3,1,3,16,1,1,3,4,6,6,1972,1972,2,2,6,10,1,0,2,2,2,3,4,1,4,593,1,0,130,723,4,2,1,2,735,660,0,1395,0,1,1,1,3,1,2,6,7,1,3,5,1972,1,2,497,3,3,2,294,116,0,0,0,0,0,0,0,0,12,2009,9,5,162000
1278,80,5,0,17871,2,0,2,3,3,1,3,16,1,1,3,7,6,5,1967,1976,2,2,6,6,3,359,2,2,2,4,3,3,5,528,1,0,1152,1680,4,1,1,2,1724,0,0,1724,1,0,1,1,3,1,2,7,7,1,4,5,1967,2,2,480,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2009,9,5,197900
1279,60,5,75,9473,2,0,3,3,3,3,3,5,1,1,3,4,8,5,2002,2002,2,2,14,14,0,0,3,2,3,4,3,1,6,804,1,0,324,1128,4,4,1,2,1128,903,0,2031,1,0,2,1,3,1,3,7,7,1,4,5,2002,2,2,577,3,3,2,0,211,0,0,0,0,0,0,0,0,3,2008,9,5,237000
1280,50,1,60,7500,2,0,3,3,3,3,3,9,1,1,3,2,4,4,1920,1950,2,2,8,8,1,0,2,3,2,3,3,1,1,0,1,0,698,698,4,2,1,3,698,430,0,1128,0,0,1,0,2,1,2,6,7,0,0,1,1980,2,2,528,3,3,2,30,0,164,0,0,0,0,0,0,0,4,2010,5,0,68400
1281,20,5,67,9808,2,0,2,3,3,3,3,5,1,1,3,3,7,5,2002,2002,2,2,14,14,3,110,3,2,3,4,3,1,6,788,1,0,785,1573,4,4,1,2,1573,0,0,1573,1,0,2,0,3,1,3,6,7,0,0,5,2002,2,2,544,3,3,2,0,72,0,0,0,0,0,0,0,0,3,2009,9,5,227000
1282,20,5,50,8049,2,0,2,3,3,1,3,23,1,1,3,3,7,5,1990,1990,4,2,6,6,3,54,2,2,2,4,3,1,5,1053,1,0,256,1309,4,2,1,2,1339,0,0,1339,1,0,2,0,2,1,2,6,7,1,3,5,1990,3,2,484,4,4,2,0,58,0,0,90,0,0,0,0,0,7,2006,9,5,180000
1283,20,5,61,8800,2,0,2,3,3,3,3,5,1,1,3,3,5,7,1977,2008,2,2,6,6,1,0,2,2,2,4,3,2,2,532,3,144,364,1040,4,2,1,2,1040,0,0,1040,0,0,2,0,3,1,3,5,7,0,0,1,1977,1,2,484,3,3,2,0,0,0,0,288,0,0,0,0,0,9,2009,9,5,150500
1284,90,5,94,9400,2,0,3,0,3,2,3,11,1,1,1,4,6,5,1971,1971,5,2,8,16,1,0,2,2,2,3,3,3,1,0,1,0,912,912,4,2,1,2,912,912,0,1824,0,0,2,2,4,2,2,8,7,0,0,0,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0,0,4,2010,9,5,139000
1285,50,5,50,9638,2,0,3,3,3,3,3,18,2,1,3,2,6,7,1919,1990,2,2,15,16,1,0,2,2,3,3,3,1,1,0,1,0,804,804,4,4,1,2,1699,748,0,2447,0,0,2,0,4,1,3,10,5,1,4,1,1969,1,1,336,3,3,2,272,0,42,0,116,0,0,0,0,0,3,2010,9,5,169000
1286,50,7,50,6000,2,0,3,3,3,3,3,3,1,1,3,2,6,6,1939,1950,2,2,8,8,1,0,2,1,2,3,3,1,1,0,1,0,780,780,4,4,1,4,825,587,0,1412,0,0,1,0,4,1,2,6,7,1,4,1,1939,1,1,280,3,3,2,45,0,0,0,0,0,0,0,0,0,5,2009,9,5,132500
1287,20,5,0,9790,2,0,3,3,3,3,3,16,2,1,3,3,6,5,1963,1963,4,2,6,6,3,451,2,2,2,3,3,1,5,569,3,81,678,1328,4,2,1,2,1328,0,0,1328,1,0,1,1,3,1,2,6,7,2,4,5,1963,1,2,528,3,3,2,0,26,0,0,0,0,0,0,0,0,6,2010,9,5,143000
1288,20,5,0,36500,2,0,2,0,3,3,2,4,1,1,3,3,5,5,1964,1964,2,2,15,15,4,621,2,3,2,3,3,3,3,812,1,0,812,1624,4,1,1,2,1582,0,0,1582,0,1,2,0,4,1,2,7,7,0,0,5,1964,1,2,390,3,3,0,168,198,0,0,0,0,0,0,0,0,6,2006,9,5,190000
1289,120,5,40,5664,2,0,2,3,3,3,3,22,1,1,4,3,8,5,2000,2000,2,2,5,5,1,0,3,2,3,4,3,1,6,1158,1,0,343,1501,4,4,1,2,1659,0,0,1659,1,0,2,0,2,1,4,5,7,1,5,5,2000,3,2,499,3,3,2,212,59,0,0,0,0,0,0,0,0,10,2009,9,5,278000
1290,60,5,86,11065,2,0,2,3,3,3,3,15,1,1,3,4,8,5,2006,2006,2,2,14,14,5,788,3,2,3,4,3,2,1,0,1,0,1085,1085,4,4,1,2,1120,850,0,1970,0,0,2,1,3,1,4,8,7,1,4,3,2006,3,3,753,3,3,2,177,74,0,0,0,0,0,0,0,0,10,2006,6,1,281000
1291,80,5,0,14112,2,0,2,3,3,2,3,12,1,1,3,7,5,7,1964,1964,4,2,15,6,3,86,2,2,3,3,3,3,6,1014,1,0,138,1152,4,2,1,2,1152,0,0,1152,1,0,1,0,3,1,2,6,7,1,4,5,1964,2,2,484,3,3,2,227,0,0,0,0,0,0,0,0,0,4,2010,9,5,180500
1292,160,7,21,1680,2,0,3,3,3,3,3,2,1,1,0,4,5,7,1972,1972,2,2,5,5,3,268,2,2,2,3,3,1,5,231,1,0,399,630,4,2,1,2,630,672,0,1302,0,0,2,1,3,1,2,6,7,0,0,1,1972,1,1,264,3,3,2,185,0,0,0,0,0,0,0,0,0,2,2009,9,5,119500
1293,70,7,60,6600,2,0,3,3,3,2,3,17,1,1,3,4,5,4,1892,1965,2,2,15,15,1,0,2,2,0,3,3,1,1,0,1,0,994,994,4,2,0,2,1378,994,0,2372,0,0,2,0,4,2,2,11,5,0,0,5,1985,2,1,432,3,3,2,0,287,0,0,0,0,0,0,0,0,12,2009,9,5,107500
1294,60,5,78,10140,2,0,3,3,3,3,3,16,1,1,3,4,7,5,1976,1976,2,2,6,6,1,0,2,2,3,4,3,1,6,194,1,0,638,832,4,2,1,2,832,832,0,1664,0,0,2,1,4,1,2,8,7,1,3,5,1976,2,2,528,3,3,2,0,28,0,0,259,0,0,2,0,0,3,2006,9,5,162900
1295,20,5,60,8172,2,0,3,3,3,3,3,7,1,1,3,3,5,7,1955,1990,4,2,16,10,1,0,2,2,2,3,3,1,3,167,1,0,697,864,4,2,1,2,864,0,0,864,1,0,1,0,2,1,2,5,7,0,0,1,1957,1,2,572,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2006,9,5,115000
1296,20,5,70,8400,2,0,3,3,3,3,3,12,2,1,3,3,5,5,1968,1968,4,2,6,6,3,168,2,2,2,3,3,3,4,1016,1,0,36,1052,4,3,1,2,1052,0,0,1052,1,0,1,1,3,1,2,5,7,0,0,5,1968,2,1,288,3,3,2,356,0,0,0,0,0,0,2,0,0,11,2006,9,5,138500
1297,20,5,80,8700,2,0,3,3,3,3,3,12,1,1,3,3,5,6,1963,1963,4,2,8,8,3,148,2,3,2,3,3,2,5,776,1,0,344,1120,4,3,1,2,1128,0,0,1128,1,0,2,0,3,1,2,6,7,0,0,5,1963,2,2,525,3,3,2,192,20,123,0,0,0,0,3,0,0,12,2008,9,5,155000
1298,180,7,35,3675,2,0,3,3,3,3,3,7,1,1,4,6,6,5,2005,2006,2,2,14,14,3,82,2,2,3,4,3,4,6,547,1,0,0,547,4,3,1,2,1072,0,0,1072,1,0,2,0,2,1,2,5,7,0,0,4,2005,3,2,525,3,3,2,0,44,0,0,0,0,0,0,0,0,6,2006,6,1,140000
1299,60,5,313,63887,2,0,0,2,3,2,3,7,2,1,3,4,10,5,2008,2008,4,3,13,13,5,796,4,2,3,5,3,4,6,5644,1,0,466,6110,4,4,1,2,4692,950,0,5642,2,0,2,1,3,1,4,12,7,3,4,5,2008,3,2,1418,3,3,2,214,292,0,0,0,480,3,0,0,0,1,2008,6,1,160000
1300,20,5,75,7500,2,0,3,3,3,3,3,12,1,1,3,3,5,7,1959,1994,4,2,3,3,1,0,2,2,2,3,3,1,2,340,3,906,0,1246,4,4,1,2,1246,0,0,1246,1,0,1,1,3,1,3,6,7,0,0,5,1959,2,1,305,3,3,2,218,0,0,0,0,0,0,4,0,0,5,2010,9,5,154000
1301,60,5,0,10762,2,0,2,3,3,1,3,8,1,1,3,4,7,5,1999,1999,2,2,14,14,1,344,3,2,3,4,3,1,6,694,1,0,284,978,4,4,1,2,1005,978,0,1983,0,0,2,1,3,1,3,9,7,1,3,5,1999,3,2,490,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2009,9,5,225000
1302,70,5,0,7500,2,0,2,2,3,3,3,6,1,1,3,4,6,7,1942,1950,2,2,15,15,1,0,2,2,2,3,3,1,4,547,1,0,224,771,4,1,1,2,753,741,0,1494,0,0,1,0,3,1,3,7,7,2,4,5,1942,1,1,213,3,3,1,0,0,0,0,224,0,0,0,0,0,11,2009,9,5,177500
1303,60,5,92,10120,2,0,3,3,3,3,3,13,1,1,3,4,8,5,1994,1994,4,2,14,14,3,391,3,2,3,4,3,1,6,740,1,0,425,1165,4,4,1,2,1203,1323,0,2526,1,0,2,1,4,1,3,8,7,1,3,5,1994,2,3,844,3,3,2,309,78,0,0,0,0,0,0,0,0,12,2006,9,5,290000
1304,20,5,73,8688,2,0,3,3,3,3,3,21,1,1,3,3,7,5,2005,2005,2,2,14,14,3,228,3,2,3,4,3,3,1,0,1,0,1616,1616,4,4,1,2,1616,0,0,1616,0,0,2,0,3,1,3,7,7,0,0,5,2005,2,3,834,3,3,2,208,59,0,0,0,0,0,0,0,0,4,2006,9,5,232000
1305,160,7,32,3363,2,0,3,3,3,3,3,7,1,1,4,4,7,5,2004,2004,2,2,14,14,5,117,3,2,3,4,3,1,1,0,1,0,976,976,4,4,1,2,976,732,0,1708,0,0,2,0,3,1,3,7,3,0,0,1,2004,1,2,380,3,3,2,0,40,0,0,0,0,0,0,0,0,4,2006,9,5,130000
1306,20,5,108,13173,2,0,2,3,3,2,3,15,1,1,3,3,9,5,2006,2007,4,2,14,14,5,300,3,2,3,5,3,1,6,1572,1,0,80,1652,4,4,1,2,1652,0,0,1652,1,0,2,0,2,1,4,6,7,2,5,5,2006,3,2,840,3,3,2,404,102,0,0,0,0,0,0,0,0,11,2009,9,5,325000
1307,120,5,48,6955,2,0,2,3,3,3,3,15,1,1,4,3,7,5,2005,2006,2,2,14,14,5,94,3,2,3,4,3,1,1,0,1,0,1368,1368,4,4,1,2,1368,0,0,1368,0,0,2,0,2,1,3,6,7,1,4,5,2005,2,2,474,3,3,2,132,35,0,0,0,0,0,0,0,0,9,2006,6,1,202500
1308,20,5,60,8072,2,0,3,3,3,3,3,5,1,1,3,3,5,5,1994,1995,2,2,14,14,1,0,2,3,3,4,4,1,5,746,1,0,244,990,4,4,1,2,990,0,0,990,1,0,1,0,3,1,2,5,7,0,0,1,2000,1,2,480,3,3,2,0,64,0,0,0,0,0,0,0,0,5,2009,9,5,138000
1309,20,7,100,12000,2,0,3,3,3,3,3,17,1,1,3,3,5,7,1948,2005,2,2,8,8,1,0,2,2,2,3,3,1,6,144,5,608,172,924,4,4,1,2,1122,0,0,1122,1,0,1,0,2,1,3,6,7,0,0,5,1948,1,2,528,3,3,2,0,36,0,0,0,0,0,2,0,0,5,2008,9,5,147000
1310,20,5,0,7153,2,0,3,3,3,3,3,20,1,1,3,3,6,5,1991,1991,2,2,6,6,3,88,2,2,2,4,3,1,6,1200,1,0,78,1278,4,3,1,2,1294,0,0,1294,1,0,2,0,3,1,3,6,7,0,0,5,1991,2,2,496,3,3,2,112,51,0,0,0,0,0,2,0,0,6,2008,9,5,179200
1311,20,5,100,17500,2,0,3,3,3,3,3,6,7,1,3,3,7,8,1959,2002,2,2,3,6,1,0,3,3,3,4,3,3,6,1406,1,0,496,1902,4,2,1,2,1902,0,0,1902,1,0,2,0,3,1,4,7,7,2,3,5,1959,3,2,567,3,3,2,0,207,162,0,0,0,0,0,0,0,5,2010,9,5,335000
1312,20,5,68,8814,2,0,3,3,3,3,3,5,1,1,3,3,7,5,2005,2007,2,2,14,14,3,80,3,2,3,4,3,1,6,925,1,0,349,1274,4,4,1,2,1274,0,0,1274,1,0,2,0,3,1,3,6,7,0,0,5,2005,2,2,508,3,3,2,264,98,0,0,0,0,0,0,0,0,1,2007,6,1,203000
1313,60,5,0,9572,2,0,2,3,3,3,3,13,1,1,3,4,8,5,1990,1990,2,2,15,15,3,336,3,2,3,5,3,1,6,482,1,0,971,1453,4,4,1,2,1453,1357,0,2810,0,0,2,1,4,1,3,9,7,1,5,5,1990,2,2,750,4,4,2,500,0,0,0,0,0,0,0,0,0,6,2007,9,5,302000
1314,60,5,108,14774,2,0,2,3,3,2,3,13,1,1,3,4,9,5,1999,1999,2,2,14,14,3,165,3,2,3,4,3,1,1,0,1,0,1393,1393,4,4,1,2,1422,1177,0,2599,0,0,2,1,4,1,3,10,7,1,3,3,1999,3,3,779,3,3,2,668,30,0,0,0,0,0,0,0,0,5,2010,9,5,333168
1315,20,5,60,8190,2,0,3,3,3,3,3,7,1,1,3,3,4,6,1954,1954,4,2,15,15,1,0,2,2,2,3,3,1,3,732,1,0,216,948,4,4,1,2,948,0,0,948,1,0,1,0,3,1,2,5,7,1,3,1,1956,1,1,280,3,3,2,0,36,0,0,0,0,0,0,0,0,10,2007,9,5,119000
1316,60,5,85,11075,2,0,3,3,3,3,3,12,1,1,3,4,6,5,1969,1969,2,2,6,6,1,0,2,2,2,2,3,2,5,500,2,276,176,952,4,2,1,2,1092,1020,0,2112,0,0,2,1,4,1,2,9,7,2,4,5,1969,1,2,576,3,3,2,280,0,0,0,0,0,0,0,0,0,6,2008,9,5,206900
1317,20,5,61,10226,2,0,2,3,3,3,3,5,1,1,3,3,8,5,2008,2008,2,2,14,14,5,270,3,2,3,5,3,4,1,0,1,0,1622,1622,4,4,1,2,1630,0,0,1630,1,0,2,0,3,1,4,8,7,1,4,5,2008,2,3,860,3,3,2,172,42,0,0,0,0,0,0,0,0,1,2009,9,5,295493
1318,120,2,47,4230,2,2,3,3,3,2,3,21,1,1,4,3,7,5,2006,2007,2,2,14,14,1,0,3,2,3,5,4,1,1,0,1,0,1352,1352,4,4,1,2,1352,0,0,1352,0,0,2,0,2,1,3,5,7,1,4,5,2006,2,2,466,3,3,2,0,241,0,0,0,0,0,0,0,0,4,2007,6,1,208900
1319,20,5,0,14781,2,0,1,3,3,1,3,5,1,1,3,3,8,5,2001,2002,4,2,14,14,3,178,3,2,3,4,3,4,1,0,1,0,1753,1753,4,4,1,2,1787,0,0,1787,0,0,2,0,3,1,3,7,7,1,3,5,2001,2,3,748,3,3,2,198,150,0,0,0,0,0,0,0,0,8,2006,9,5,275000
1320,20,5,75,10215,2,0,3,2,3,3,3,7,1,1,3,3,4,5,1954,1954,4,2,15,15,3,132,2,2,3,3,3,1,5,492,1,0,372,864,4,4,1,2,948,0,0,948,0,0,1,0,3,1,2,5,7,0,0,5,1954,1,1,248,3,3,2,0,0,0,0,0,0,0,0,0,0,2,2007,9,5,111000
1321,20,5,70,8400,2,0,3,3,3,3,3,12,1,1,3,3,6,3,1957,1957,4,2,3,3,1,0,2,2,2,3,3,1,5,189,3,661,628,1478,4,3,1,2,1478,0,0,1478,1,0,1,1,3,1,2,6,7,2,4,5,1957,2,2,442,3,3,2,114,0,0,0,216,0,0,0,0,0,6,2009,9,5,156500
1322,20,5,0,6627,2,0,2,3,3,2,3,3,2,1,3,3,3,6,1949,1950,4,2,14,14,1,0,2,2,2,0,0,0,0,0,0,0,0,0,5,2,0,2,720,0,0,720,0,0,1,0,2,1,2,4,7,0,0,1,1955,1,1,287,3,2,2,0,0,0,0,0,0,0,0,0,0,7,2008,9,5,72500
1323,60,5,107,10186,2,0,2,3,3,3,3,13,1,1,3,4,7,5,1992,1992,2,2,6,6,1,0,3,2,3,4,3,1,6,674,1,0,76,750,4,4,1,2,1061,862,0,1923,1,0,2,1,3,1,3,8,7,1,3,5,1992,2,2,564,3,3,2,240,39,0,0,0,0,0,0,0,0,6,2010,9,5,190000
1324,30,5,50,5330,2,0,3,1,3,3,3,3,1,1,3,3,4,7,1940,1950,4,2,14,14,1,0,1,2,2,3,3,1,2,280,1,0,140,420,4,3,1,2,708,0,0,708,0,0,1,0,2,1,1,5,7,0,0,0,0,0,0,0,0,0,2,164,0,0,0,0,0,0,0,0,0,12,2009,9,5,82500
1325,20,5,75,9986,2,0,3,3,3,3,3,21,1,1,3,3,8,5,2006,2007,2,2,14,14,3,428,3,2,3,5,3,3,1,0,1,0,1795,1795,4,4,1,2,1795,0,0,1795,0,0,2,0,2,1,3,7,7,1,4,5,2007,2,3,895,3,3,2,0,49,0,0,0,0,0,0,0,0,2,2007,6,1,147000
1326,30,7,40,3636,2,0,3,3,3,3,3,9,1,1,3,3,4,4,1922,1950,2,2,0,0,1,0,2,2,1,3,2,1,1,0,1,0,796,796,4,1,0,2,796,0,0,796,0,0,1,0,2,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3,0,0,1,2008,9,5,55000
1327,30,4,70,4270,2,0,3,2,3,3,2,7,1,1,3,3,3,6,1931,2006,2,2,8,8,1,0,2,2,1,3,3,1,3,544,1,0,0,544,4,4,1,2,774,0,0,774,0,0,1,0,3,1,3,6,7,0,0,0,0,0,0,0,0,0,2,0,0,286,0,0,0,0,0,0,0,5,2007,9,5,79000
1328,20,5,60,6600,2,0,3,3,3,3,3,11,1,1,3,3,5,9,1982,2008,2,2,14,14,1,0,3,3,2,3,3,1,5,641,1,0,175,816,4,4,1,2,816,0,0,816,0,1,1,0,3,1,3,5,7,1,5,5,1982,1,1,264,3,3,2,0,0,0,0,0,0,0,3,0,0,10,2008,9,5,130500
1329,50,7,60,10440,2,1,3,3,3,2,3,17,1,1,3,2,6,7,1920,1950,2,2,3,15,1,0,3,3,1,4,3,1,2,493,1,0,1017,1510,3,4,1,2,1584,1208,0,2792,0,0,2,0,5,1,2,8,4,2,3,1,1920,1,2,520,2,3,2,0,547,0,0,480,0,0,3,2,1150,6,2008,9,5,256000
1330,60,5,63,9084,2,0,2,3,3,3,3,8,1,1,3,4,7,5,1998,1998,4,2,14,14,1,0,2,2,3,4,3,1,1,0,1,0,935,935,4,3,1,2,955,677,0,1632,0,0,2,1,3,1,2,8,7,1,3,5,1998,3,2,462,3,3,2,0,28,0,0,0,0,0,0,0,0,6,2006,9,5,176500
1331,20,5,85,10000,2,0,3,3,3,3,3,21,1,1,3,3,8,5,2006,2006,4,2,14,14,5,410,3,2,3,4,4,3,1,0,1,0,1588,1588,4,4,1,2,1588,0,0,1588,0,0,2,0,3,1,3,7,7,1,4,5,2006,2,3,825,3,3,2,144,45,0,0,0,0,0,0,0,0,12,2007,9,5,227000
1332,80,5,55,10780,2,0,2,3,3,3,3,5,1,1,3,7,5,5,1976,1976,2,2,8,8,1,0,2,2,2,3,3,3,5,483,1,0,428,911,4,3,1,2,954,0,0,954,0,0,1,0,3,1,2,6,7,0,0,1,1976,1,2,576,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,9,5,132500
1333,20,5,67,8877,2,0,3,3,3,3,2,7,1,1,3,3,4,6,1938,1958,2,2,8,8,1,0,2,2,2,3,3,2,5,690,1,0,126,816,4,4,1,2,816,0,0,816,1,0,1,0,2,1,2,3,7,1,4,1,1958,1,1,288,2,2,2,0,0,0,0,0,0,0,0,0,0,5,2009,9,5,100000
1334,50,7,60,7200,2,0,3,3,3,2,3,9,1,1,3,2,5,6,1938,1995,2,2,15,15,1,0,2,2,2,3,3,1,1,0,1,0,803,803,4,4,1,2,803,557,0,1360,0,0,1,1,2,1,3,6,7,0,0,1,1951,1,1,297,3,3,2,0,65,190,0,0,0,0,3,0,0,7,2006,9,5,125500
1335,160,7,24,2368,2,0,3,3,3,3,3,2,1,1,4,4,5,6,1970,1970,2,2,6,6,1,312,2,2,2,3,3,1,2,765,1,0,0,765,4,2,1,2,765,600,0,1365,0,0,1,1,3,1,2,7,6,0,0,5,1970,1,2,440,3,3,2,0,36,0,0,0,0,0,0,0,0,5,2009,9,5,125000
1336,20,5,80,9650,2,0,3,3,3,3,3,16,1,1,3,3,6,5,1977,1977,2,2,10,10,3,360,2,2,2,4,3,1,5,686,1,0,664,1350,4,2,1,2,1334,0,0,1334,0,1,2,0,2,1,2,6,7,1,3,5,1977,2,2,630,3,3,2,0,16,0,0,0,0,0,0,0,0,4,2009,9,5,167900
1337,90,5,87,9246,2,0,2,3,3,3,3,16,2,1,1,3,5,5,1973,1973,2,2,10,10,3,564,2,2,2,3,3,1,1,0,1,0,1656,1656,4,2,1,2,1656,0,0,1656,0,0,2,0,4,2,2,8,7,0,0,1,1973,1,2,506,3,3,2,0,211,0,0,0,0,0,0,0,0,11,2008,9,5,135000
1338,30,7,153,4118,2,1,2,2,3,2,2,17,2,1,3,3,4,4,1941,1950,2,2,15,15,1,0,2,2,2,3,3,1,1,0,1,0,693,693,2,1,0,3,693,0,0,693,0,0,1,0,2,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,2006,9,5,52500
1339,60,5,95,13450,2,0,2,3,3,2,3,5,1,1,3,4,7,5,2002,2002,2,2,14,14,1,0,3,2,3,4,3,1,6,700,1,0,216,916,4,4,1,2,920,941,0,1861,1,0,2,1,3,1,3,8,7,0,0,3,2002,2,2,492,3,3,2,146,91,0,0,0,0,0,0,0,0,6,2006,9,5,200000
1340,20,5,120,9560,2,0,2,3,3,2,3,5,1,1,3,3,5,7,1972,1972,4,2,8,8,1,0,2,3,2,3,3,2,3,360,1,0,504,864,4,4,1,2,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,5,1972,2,1,288,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2006,9,5,128500
1341,20,5,70,8294,2,0,3,3,3,3,3,12,1,1,3,3,4,5,1971,1971,2,2,8,8,1,0,2,2,2,3,3,1,1,0,1,0,858,858,4,2,1,2,872,0,0,872,0,0,1,0,3,1,2,5,7,0,0,1,1974,1,4,480,3,3,2,0,0,0,0,0,0,0,2,0,0,6,2007,9,5,123000
1342,20,5,66,13695,2,0,3,3,3,3,3,20,9,1,3,3,6,5,2003,2004,2,2,14,14,1,0,2,2,3,4,3,1,6,814,1,0,300,1114,4,4,1,2,1114,0,0,1114,1,0,1,0,3,1,3,6,7,0,0,1,2004,1,2,576,3,3,2,0,78,0,0,0,0,0,0,0,0,7,2008,9,5,155000
1343,60,5,0,9375,2,0,3,3,3,3,3,5,1,1,3,4,8,5,2002,2002,2,2,14,14,3,149,3,2,3,4,3,1,1,0,1,0,1284,1284,4,4,1,2,1284,885,0,2169,0,0,2,1,3,1,3,7,7,1,4,5,2002,2,2,647,3,3,2,192,87,0,0,0,0,0,0,0,0,8,2007,9,5,228500
1344,50,5,57,7558,2,0,3,2,3,3,3,6,1,1,3,2,6,6,1928,1950,2,2,3,12,1,0,2,2,1,3,3,1,1,0,1,0,896,896,4,3,1,2,1172,741,0,1913,0,0,1,1,3,1,2,9,7,1,3,1,1929,1,2,342,2,2,2,0,0,0,0,0,0,0,0,0,0,3,2009,9,5,177000
1345,60,5,85,11103,2,0,2,3,3,2,3,5,1,1,3,4,7,5,2006,2006,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,728,728,4,4,1,2,728,728,0,1456,0,0,2,1,3,1,3,8,7,1,3,5,2006,3,2,440,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2007,6,1,155835
1346,30,7,50,6000,2,0,3,3,3,3,3,17,1,1,3,3,4,4,1920,1950,4,2,8,8,1,0,2,2,3,3,3,1,5,250,1,0,710,960,4,3,1,3,960,0,0,960,0,0,1,0,2,1,1,5,7,0,0,1,1997,1,1,308,3,3,2,0,0,168,0,0,0,0,0,0,0,7,2007,9,5,108500
1347,20,5,0,20781,2,0,1,3,3,1,3,16,6,1,3,3,7,7,1968,2003,4,2,3,6,1,0,2,2,2,3,3,1,4,297,3,68,1203,1568,4,2,1,2,2156,0,0,2156,0,0,2,0,3,1,2,9,7,1,4,5,1968,2,2,508,4,3,2,0,80,0,290,0,0,0,0,0,0,6,2006,9,5,262500
